      Step     Time          Energy         fmax
BFGS:   55 08:46:54       -4.979010        1.4788
BFGS:   56 08:46:54       -5.146922        1.0488
BFGS:   57 08:46:54       -5.369924        0.8787
BFGS:   58 08:46:54       -5.413203        0.7810
BFGS:   59 08:46:54       -5.454490        0.6881
BFGS:   60 08:46:54       -5.494669        0.6304
BFGS:   61 08:46:54       -5.522811        0.5530
BFGS:   62 08:46:54       -5.545417        0.5023
BFGS:   63 08:46:54       -5.566061        0.4190
BFGS:   64 08:46:54       -5.577346        0.3451
BFGS:   65 08:46:54       -5.589469        0.3061
BFGS:   66 08:46:54       -5.595919        0.3125
BFGS:   67 08:46:54       -5.600634        0.3164
BFGS:   68 08:46:54       -5.609235        0.2747
BFGS:   69 08:46:54       -5.619309        0.2552
BFGS:   70 08:46:54       -5.624720        0.2247
BFGS:   71 08:46:54       -5.628102        0.2170
BFGS:   72 08:46:54       -5.631330        0.1858
BFGS:   73 08:46:54       -5.634391        0.1835
BFGS:   74 08:46:54       -5.636152        0.1816
BFGS:   75 08:46:54       -5.636951        0.1614
BFGS:   76 08:46:54       -5.637317        0.1435
BFGS:   77 08:46:54       -5.637705        0.1574
BFGS:   78 08:46:54       -5.638297        0.1703
BFGS:   79 08:46:54       -5.639429        0.1801
BFGS:   80 08:46:54       -5.640992        0.1870
BFGS:   81 08:46:54       -5.642407        0.1621
BFGS:   82 08:46:54       -5.643337        0.1396
BFGS:   83 08:46:54       -5.644104        0.1263
BFGS:   84 08:46:54       -5.645184        0.1292
BFGS:   85 08:46:54       -5.647245        0.1234
BFGS:   86 08:46:54       -5.650100        0.1114
BFGS:   87 08:46:54       -5.652026        0.0580
BFGS:   88 08:46:54       -5.652393        0.0156
      Step     Time          Energy         fmax
BFGS:    0 08:46:54       14.198283       39.2135
BFGS:    1 08:46:54        0.263863       10.1720
BFGS:    2 08:46:54       -2.133164        6.4435
BFGS:    3 08:46:54       -3.191051        3.1941
BFGS:    4 08:46:54       -3.618891        1.3645
BFGS:    5 08:46:54       -3.730892        0.5446
